tx	gene_id	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
CEP52_004589-T1_mrna	gene-CEP52_004589	291.6	295.65	291.864	306.572	295.504	290.978	293.799	289.632	293.9	296.281	295.4	297.959	298.984	293.255	303.819	291.586
CEP52_004590-T1_mrna	gene-CEP52_004590	1212.298	1216.439	1212.43	1227.442	1216.267	1211.311	1214.799	1210.283	1214.9	1217.281	1216.005	1218.959	1219.984	1214.255	1224.819	1212.312
CEP52_004591-T1_mrna	gene-CEP52_004591	441.326	445.439	441.43	456.442	445.285	440.311	443.799	439.283	443.9	446.281	445.005	447.959	448.984	443.255	453.819	441.312
CEP52_004592-T1_mrna	gene-CEP52_004592	984.298	988.439	984.43	999.442	988.267	983.311	986.799	982.283	986.9	989.281	988.005	990.959	991.984	986.255	996.819	984.312
CEP52_004593-T1_mrna	gene-CEP52_004593	1680.298	1684.439	1680.43	1695.442	1684.267	1679.311	1682.799	1678.283	1682.9	1685.281	1684.005	1686.959	1687.984	1682.255	1692.819	1680.312
CEP52_004594-T1_mrna	gene-CEP52_004594	1317.298	1321.439	1317.43	1332.442	1321.267	1316.311	1319.799	1315.283	1319.9	1322.281	1321.005	1323.959	1324.984	1319.255	1329.819	1317.312
CEP52_004595-T1_mrna	gene-CEP52_004595	543.326	547.439	543.43	558.442	547.267	542.311	545.799	541.283	545.9	548.281	547.005	549.959	550.984	545.255	555.819	543.312
CEP52_004596-T1_mrna	gene-CEP52_004596	2091.298	2095.439	2091.43	2106.442	2095.267	2090.311	2093.799	2089.283	2093.9	2096.281	2095.005	2097.959	2098.984	2093.255	2103.819	2091.312
CEP52_004597-T1_mrna	gene-CEP52_004597	1353.298	1357.439	1353.43	1368.442	1357.267	1352.311	1355.799	1351.283	1355.9	1358.281	1357.005	1359.959	1360.984	1355.255	1365.819	1353.312
CEP52_004598-T1_mrna	gene-CEP52_004598	194.244	198.214	194.825	208.395	198.044	194.73	197.274	192.69	199.097	198.824	196.874	200.471	202.219	205.954	204.819	194.237
CEP52_004599-T1_mrna	gene-CEP52_004599	1392.298	1396.439	1392.43	1407.442	1396.267	1391.311	1394.799	1390.283	1394.9	1397.281	1396.005	1398.959	1399.984	1394.255	1404.819	1392.312
CEP52_004600-T1_mrna	gene-CEP52_004600	717.298	721.439	717.43	732.442	721.267	716.311	719.799	715.283	719.9	722.281	721.005	723.959	724.984	719.255	729.819	717.312
CEP52_004601-T1_mrna	gene-CEP52_004601	1305.298	1309.439	1305.43	1320.442	1309.267	1304.311	1307.799	1303.283	1307.9	1310.281	1309.005	1311.959	1312.984	1307.255	1317.819	1305.312
CEP52_004602-T1_mrna	gene-CEP52_004602	927.298	931.439	927.43	942.442	931.267	926.311	929.799	925.283	929.9	932.281	931.005	933.959	934.984	929.255	939.819	927.312
CEP52_004603-T1_mrna	gene-CEP52_004603	2493.298	2497.439	2493.43	2508.442	2497.267	2492.311	2495.799	2491.283	2495.9	2498.281	2497.005	2499.959	2500.984	2495.255	2505.819	2493.312
CEP52_004604-T1_mrna	gene-CEP52_004604	2154.298	2158.439	2154.43	2169.442	2158.267	2153.311	2156.799	2152.283	2156.9	2159.281	2158.005	2160.959	2161.984	2156.255	2166.819	2154.312
CEP52_004605-T1_mrna	gene-CEP52_004605	1536.298	1540.439	1536.43	1551.442	1540.267	1535.311	1538.799	1534.283	1538.9	1541.281	1540.005	1542.959	1543.984	1538.255	1548.819	1536.312
CEP52_004606-T1_mrna	gene-CEP52_004606	516.326	520.439	516.43	531.442	520.267	515.311	518.799	514.283	518.9	521.281	520.005	522.959	523.984	518.255	528.819	516.312
CEP52_004607-T1_mrna	gene-CEP52_004607	1695.298	1699.439	1695.43	1710.442	1699.267	1694.311	1697.799	1693.283	1697.9	1700.281	1699.005	1701.959	1702.984	1697.255	1707.819	1695.312
CEP52_004608-T1_mrna	gene-CEP52_004608	2268.298	2272.439	2268.43	2283.442	2272.267	2267.311	2270.799	2266.283	2270.9	2273.281	2272.005	2274.959	2275.984	2270.255	2280.819	2268.312
CEP52_004609-T1_mrna	gene-CEP52_004609	1812.298	1816.439	1812.43	1827.442	1816.267	1811.311	1814.799	1810.283	1814.9	1817.281	1816.005	1818.959	1819.984	1814.255	1824.819	1812.312
CEP52_004610-T1_mrna	gene-CEP52_004610	1788.298	1792.439	1788.43	1803.442	1792.267	1787.311	1790.799	1786.283	1790.9	1793.281	1792.005	1794.959	1795.984	1790.255	1800.819	1788.312
CEP52_004611-T1_mrna	gene-CEP52_004611	915.298	919.439	915.43	930.442	919.267	914.311	917.799	913.283	917.9	920.281	919.005	921.959	922.984	917.255	927.819	915.312
CEP52_004612-T1_mrna	gene-CEP52_004612	588.298	592.439	588.43	603.442	592.267	587.311	590.799	586.283	590.9	593.281	592.005	594.959	595.984	590.255	600.819	588.312
CEP52_004613-T1_mrna	gene-CEP52_004613	1080.298	1084.439	1080.43	1095.442	1084.267	1079.311	1082.799	1078.283	1082.9	1085.281	1084.005	1086.959	1087.984	1082.255	1092.819	1080.312
CEP52_004614-T1_mrna	gene-CEP52_004614	154.574	158.197	155.399	167.286	157.455	154.953	157.504	153.593	157.107	158.213	157.024	160.703	161.983	163.969	162.868	154.289
CEP52_004615-T1_mrna	gene-CEP52_004615	1488.298	1492.439	1488.43	1503.442	1492.267	1487.311	1490.799	1486.283	1490.9	1493.281	1492.005	1494.959	1495.984	1490.255	1500.819	1488.312
CEP52_004616-T1_mrna	gene-CEP52_004616	291.6	295.65	291.864	306.572	295.504	290.978	293.799	289.632	293.9	296.281	295.4	297.959	298.984	293.255	303.819	291.586
CEP52_004617-T1_mrna	gene-CEP52_004617	438.326	442.439	438.43	453.442	442.285	437.311	440.799	436.283	440.9	443.281	442.005	444.959	445.984	440.255	450.819	438.312
CEP52_004618-T1_mrna	gene-CEP52_004618	522.326	526.439	522.43	537.442	526.267	521.311	524.799	520.283	524.9	527.281	526.005	528.959	529.984	524.255	534.819	522.312
CEP52_004619-T1_mrna	gene-CEP52_004619	789.298	793.439	789.43	804.442	793.267	788.311	791.799	787.283	791.9	794.281	793.005	795.959	796.984	791.255	801.819	789.312
CEP52_004620-T1_mrna	gene-CEP52_004620	98.773	101.743	99.548	108.142	100.064	99.875	103.133	98.356	99.104	100.685	101.477	104.251	105.605	106.536	104.577	97.792
CEP52_004621-T1_mrna	gene-CEP52_004621	609.298	613.439	609.43	624.442	613.267	608.311	611.799	607.283	611.9	614.281	613.005	615.959	616.984	611.255	621.819	609.312
CEP52_004622-T1_mrna	gene-CEP52_004622	486.326	490.439	486.43	501.442	490.283	485.311	488.799	484.283	488.9	491.281	490.005	492.959	493.984	488.255	498.819	486.312
CEP52_004623-T1_mrna	gene-CEP52_004623	244.135	248.069	244.405	258.82	247.927	244.56	247.154	242.443	245.9	248.281	247.4	250.471	252.194	245.255	255.819	244.013
CEP52_004624-T1_mrna	gene-CEP52_004624	489.326	493.439	489.43	504.442	493.268	488.311	491.799	487.283	491.9	494.281	493.005	495.959	496.984	491.255	501.819	489.312
CEP52_004625-T1_mrna	gene-CEP52_004625	285.639	289.665	285.915	300.605	289.538	285.302	287.799	283.632	287.9	290.281	289.4	291.959	292.984	287.255	297.819	285.616
CEP52_004627-T1_mrna	gene-CEP52_004627	903.298	907.439	903.43	918.442	907.267	902.311	905.799	901.283	905.9	908.281	907.005	909.959	910.984	905.255	915.819	903.312
CEP52_004628-T1_mrna	gene-CEP52_004628	253.025	256.957	253.286	267.747	256.827	253.438	256.154	251.378	254.9	257.281	256.4	259.342	261.194	254.255	264.819	252.742
CEP52_004629-T1_mrna	gene-CEP52_004629	162.915	166.675	163.739	176.01	165.998	163.021	166.083	161.73	166.1	167.176	165.406	169.049	170.982	172.959	171.835	162.655
CEP52_004630-T1_mrna	gene-CEP52_004630	1248.298	1252.439	1248.43	1263.442	1252.267	1247.311	1250.799	1246.283	1250.9	1253.281	1252.005	1254.959	1255.984	1250.255	1260.819	1248.312
CEP52_004631-T1_mrna	gene-CEP52_004631	396.363	400.449	396.453	411.442	400.315	395.311	398.799	394.283	398.9	401.281	400.005	402.959	403.984	398.255	408.819	396.312
CEP52_004632-T1_mrna	gene-CEP52_004632	282.643	286.685	282.941	297.621	286.576	282.372	284.799	280.722	284.9	287.281	286.4	288.959	289.984	284.255	294.819	282.616
CEP52_004633-T1_mrna	gene-CEP52_004633	1551.298	1555.439	1551.43	1566.442	1555.267	1550.311	1553.799	1549.283	1553.9	1556.281	1555.005	1557.959	1558.984	1553.255	1563.819	1551.312
CEP52_004634-T1_mrna	gene-CEP52_004634	197.151	201.154	197.677	211.341	200.904	197.607	200.274	195.619	202.097	201.824	199.874	203.467	205.219	208.954	207.819	197.142
CEP52_004635-T1_mrna	gene-CEP52_004635	555.326	559.439	555.43	570.442	559.267	554.311	557.799	553.283	557.9	560.281	559.005	561.959	562.984	557.255	567.819	555.312
CEP52_004636-T1_mrna	gene-CEP52_004636	924.298	928.439	924.43	939.442	928.267	923.311	926.799	922.283	926.9	929.281	928.005	930.959	931.984	926.255	936.819	924.312
CEP52_004637-T1_mrna	gene-CEP52_004637	1911.298	1915.439	1911.43	1926.442	1915.267	1910.311	1913.799	1909.283	1913.9	1916.281	1915.005	1917.959	1918.984	1913.255	1923.819	1911.312
CEP52_004638-T1_mrna	gene-CEP52_004638	1524.298	1528.439	1524.43	1539.442	1528.267	1523.311	1526.799	1522.283	1526.9	1529.281	1528.005	1530.959	1531.984	1526.255	1536.819	1524.312
CEP52_004639-T1_mrna	gene-CEP52_004639	122.105	125.27	122.787	132.968	123.975	122.513	124.55	120.898	121.347	125.648	124.723	127.675	128.216	132.451	128.09	121.452
CEP52_004640-T1_mrna	gene-CEP52_004640	807.298	811.439	807.43	822.442	811.267	806.311	809.799	805.283	809.9	812.281	811.005	813.959	814.984	809.255	819.819	807.312
CEP52_016239-T1_mrna	gene-CEP52_016239	882.298	886.439	882.43	897.442	886.267	881.311	884.799	880.283	884.9	887.281	886.005	888.959	889.984	884.255	894.819	882.312
CEP52_016240-T1_mrna	gene-CEP52_016240	741.298	745.439	741.43	756.442	745.267	740.311	743.799	739.283	743.9	746.281	745.005	747.959	748.984	743.255	753.819	741.312
CEP52_016241-T1_mrna	gene-CEP52_016241	642.298	646.439	642.43	657.442	646.267	641.311	644.799	640.283	644.9	647.281	646.005	648.959	649.984	644.255	654.819	642.312
CEP52_016242-T1_mrna	gene-CEP52_016242	912.298	916.439	912.43	927.442	916.267	911.311	914.799	910.283	914.9	917.281	916.005	918.959	919.984	914.255	924.819	912.312
CEP52_016243-T1_mrna	gene-CEP52_016243	1356.298	1360.439	1356.43	1371.442	1360.267	1355.311	1358.799	1354.283	1358.9	1361.281	1360.005	1362.959	1363.984	1358.255	1368.819	1356.312
CEP52_016244-T1_mrna	gene-CEP52_016244	339.419	343.537	339.664	354.491	343.401	338.832	341.799	337.47	341.9	344.281	343.4	345.959	346.984	341.255	351.819	339.375
CEP52_016245-T1_mrna	gene-CEP52_016245	789.298	793.439	789.43	804.442	793.267	788.311	791.799	787.283	791.9	794.281	793.005	795.959	796.984	791.255	801.819	789.312
CEP52_016246-T1_mrna	gene-CEP52_016246	1008.298	1012.439	1008.43	1023.442	1012.267	1007.311	1010.799	1006.283	1010.9	1013.281	1012.005	1014.959	1015.984	1010.255	1020.819	1008.312
CEP52_016247-T1_mrna	gene-CEP52_016247	1242.298	1246.439	1242.43	1257.442	1246.267	1241.311	1244.799	1240.283	1244.9	1247.281	1246.005	1248.959	1249.984	1244.255	1254.819	1242.312
CEP52_016248-T1_mrna	gene-CEP52_016248	194.244	198.214	194.825	208.395	198.044	194.73	197.274	192.69	199.097	198.824	196.874	200.471	202.219	205.954	204.819	194.237
CEP52_016249-T1_mrna	gene-CEP52_016249	98.773	101.743	99.548	108.142	100.064	99.875	103.133	98.356	99.104	100.685	101.477	104.251	105.605	106.536	104.577	97.792
CEP52_016250-T1_mrna	gene-CEP52_016250	1458.298	1462.439	1458.43	1473.442	1462.267	1457.311	1460.799	1456.283	1460.9	1463.281	1462.005	1464.959	1465.984	1460.255	1470.819	1458.312
CEP52_016251-T1_mrna	gene-CEP52_016251	555.326	559.439	555.43	570.442	559.267	554.311	557.799	553.283	557.9	560.281	559.005	561.959	562.984	557.255	567.819	555.312
CEP52_016252-T1_mrna	gene-CEP52_016252	1273.298	1277.439	1273.43	1288.442	1277.267	1272.311	1275.799	1271.283	1275.9	1278.281	1277.005	1279.959	1280.984	1275.255	1285.819	1273.312
CEP52_016253-T1_mrna	gene-CEP52_016253	792.298	796.439	792.43	807.442	796.267	791.311	794.799	790.283	794.9	797.281	796.005	798.959	799.984	794.255	804.819	792.312
CEP52_016254-T1_mrna	gene-CEP52_016254	690.298	694.439	690.43	705.442	694.267	689.311	692.799	688.283	692.9	695.281	694.005	696.959	697.984	692.255	702.819	690.312
CEP52_016255-T1_mrna	gene-CEP52_016255	444.326	448.439	444.43	459.442	448.285	443.311	446.799	442.283	446.9	449.281	448.005	450.959	451.984	446.255	456.819	444.312
CEP52_016256-T1_mrna	gene-CEP52_016256	2133.298	2137.439	2133.43	2148.442	2137.267	2132.311	2135.799	2131.283	2135.9	2138.281	2137.005	2139.959	2140.984	2135.255	2145.819	2133.312
CEP52_016257-T1_mrna	gene-CEP52_016257	417.326	421.439	417.431	432.442	421.313	416.311	419.799	415.283	419.9	422.281	421.005	423.959	424.984	419.255	429.819	417.312
CEP52_016258-T1_mrna	gene-CEP52_016258	1782.298	1786.439	1782.43	1797.442	1786.267	1781.311	1784.799	1780.283	1784.9	1787.281	1786.005	1788.959	1789.984	1784.255	1794.819	1782.312
CEP52_016259-T1_mrna	gene-CEP52_016259	504.326	508.439	504.43	519.442	508.267	503.311	506.799	502.283	506.9	509.281	508.005	510.959	511.984	506.255	516.819	504.312
CEP52_016260-T1_mrna	gene-CEP52_016260	507.326	511.439	507.43	522.442	511.267	506.311	509.799	505.283	509.9	512.281	511.005	513.959	514.984	509.255	519.819	507.312
CEP52_016261-T1_mrna	gene-CEP52_016261	2532.298	2536.439	2532.43	2547.442	2536.267	2531.311	2534.799	2530.283	2534.9	2537.281	2536.005	2538.959	2539.984	2534.255	2544.819	2532.312
CEP52_016262-T1_mrna	gene-CEP52_016262	1437.298	1441.439	1437.43	1452.442	1441.267	1436.311	1439.799	1435.283	1439.9	1442.281	1441.005	1443.959	1444.984	1439.255	1449.819	1437.312
CEP52_016263-T1_mrna	gene-CEP52_016263	846.298	850.439	846.43	861.442	850.267	845.311	848.799	844.283	848.9	851.281	850.005	852.959	853.984	848.255	858.819	846.312
CEP52_016264-T1_mrna	gene-CEP52_016264	408.333	412.444	408.431	423.442	412.315	407.311	410.799	406.283	410.9	413.281	412.005	414.959	415.984	410.255	420.819	408.312
CEP52_016265-T1_mrna	gene-CEP52_016265	1098.298	1102.439	1098.43	1113.442	1102.267	1097.311	1100.799	1096.283	1100.9	1103.281	1102.005	1104.959	1105.984	1100.255	1110.819	1098.312
CEP52_016266-T1_mrna	gene-CEP52_016266	1869.298	1873.439	1869.43	1884.442	1873.267	1868.311	1871.799	1867.283	1871.9	1874.281	1873.005	1875.959	1876.984	1871.255	1881.819	1869.312
CEP52_016267-T1_mrna	gene-CEP52_016267	1332.298	1336.439	1332.43	1347.442	1336.267	1331.311	1334.799	1330.283	1334.9	1337.281	1336.005	1338.959	1339.984	1334.255	1344.819	1332.312
CEP52_016268-T1_mrna	gene-CEP52_016268	130.128	133.402	130.854	141.49	132.218	130.671	132.764	128.785	130.229	133.64	131.975	135.832	136.998	141.259	136.487	129.622
CEP52_016269-T1_mrna	gene-CEP52_016269	1575.298	1579.439	1575.43	1590.442	1579.267	1574.311	1577.799	1573.283	1577.9	1580.281	1579.005	1581.959	1582.984	1577.255	1587.819	1575.312
CEP52_016270-T1_mrna	gene-CEP52_016270	1404.298	1408.439	1404.43	1419.442	1408.267	1403.311	1406.799	1402.283	1406.9	1409.281	1408.005	1410.959	1411.984	1406.255	1416.819	1404.312
CEP52_016271-T1_mrna	gene-CEP52_016271	1368.298	1372.439	1368.43	1383.442	1372.267	1367.311	1370.799	1366.283	1370.9	1373.281	1372.005	1374.959	1375.984	1370.255	1380.819	1368.312
CEP52_016272-T1_mrna	gene-CEP52_016272	750.298	754.439	750.43	765.442	754.267	749.311	752.799	748.283	752.9	755.281	754.005	756.959	757.984	752.255	762.819	750.312
CEP52_016273-T1_mrna	gene-CEP52_016273	1269.298	1273.439	1269.43	1284.442	1273.267	1268.311	1271.799	1267.283	1271.9	1274.281	1273.005	1275.959	1276.984	1271.255	1281.819	1269.312
CEP52_016274-T1_mrna	gene-CEP52_016274	1350.298	1354.439	1350.43	1365.442	1354.267	1349.311	1352.799	1348.283	1352.9	1355.281	1354.005	1356.959	1357.984	1352.255	1362.819	1350.312
CEP52_016275-T1_mrna	gene-CEP52_016275	1269.298	1273.439	1269.43	1284.442	1273.267	1268.311	1271.799	1267.283	1271.9	1274.281	1273.005	1275.959	1276.984	1271.255	1281.819	1269.312
CEP52_016276-T1_mrna	gene-CEP52_016276	276.712	280.73	276.997	291.655	280.606	276.372	279.223	274.881	278.9	281.281	280.4	282.959	283.984	278.255	288.819	276.616
CEP52_016277-T1_mrna	gene-CEP52_016277	501.326	505.439	501.43	516.442	505.267	500.311	503.799	499.283	503.9	506.281	505.005	507.959	508.984	503.255	513.819	501.312
CEP52_016278-T1_mrna	gene-CEP52_016278	396.363	400.449	396.453	411.442	400.315	395.311	398.799	394.283	398.9	401.281	400.005	402.959	403.984	398.255	408.819	396.312
CEP52_016279-T1_mrna	gene-CEP52_016279	1482.298	1486.439	1482.43	1497.442	1486.267	1481.311	1484.799	1480.283	1484.9	1487.281	1486.005	1488.959	1489.984	1484.255	1494.819	1482.312
CEP52_016280-T1_mrna	gene-CEP52_016280	819.298	823.439	819.43	834.442	823.267	818.311	821.799	817.283	821.9	824.281	823.005	825.959	826.984	821.255	831.819	819.312
CEP52_016281-T1_mrna	gene-CEP52_016281	1668.298	1672.439	1668.43	1683.442	1672.267	1667.311	1670.799	1666.283	1670.9	1673.281	1672.005	1674.959	1675.984	1670.255	1680.819	1668.312
CEP52_016282-T1_mrna	gene-CEP52_016282	1167.298	1171.439	1167.43	1182.442	1171.267	1166.311	1169.799	1165.283	1169.9	1172.281	1171.005	1173.959	1174.984	1169.255	1179.819	1167.312
CEP52_016283-T1_mrna	gene-CEP52_016283	264.832	268.87	265.149	279.672	268.732	264.595	268.154	262.971	266.9	269.281	268.4	271.313	271.984	266.255	276.819	264.685
CEP52_016284-T1_mrna	gene-CEP52_016284	396.363	400.449	396.453	411.442	400.315	395.311	398.799	394.283	398.9	401.281	400.005	402.959	403.984	398.255	408.819	396.312
CEP52_016285-T1_mrna	gene-CEP52_016285	1485.298	1489.439	1485.43	1500.442	1489.267	1484.311	1487.799	1483.283	1487.9	1490.281	1489.005	1491.959	1492.984	1487.255	1497.819	1485.312
CEP52_016286-T1_mrna	gene-CEP52_016286	471.326	475.439	471.43	486.442	475.284	470.311	473.799	469.283	473.9	476.281	475.005	477.959	478.984	473.255	483.819	471.312
CEP52_016287-T1_mrna	gene-CEP52_016287	4422.298	4426.439	4422.43	4437.442	4426.267	4421.311	4424.799	4420.283	4424.9	4427.281	4426.005	4428.959	4429.984	4424.255	4434.819	4422.312
CEP52_016288-T1_mrna	gene-CEP52_016288	744.298	748.439	744.43	759.442	748.267	743.311	746.799	742.283	746.9	749.281	748.005	750.959	751.984	746.255	756.819	744.312
CEP52_016289-T1_mrna	gene-CEP52_016289	333.437	337.542	333.67	348.501	337.401	332.832	335.799	331.47	335.9	338.281	337.4	339.959	340.984	335.255	345.819	333.384
CEP52_016290-T1_mrna	gene-CEP52_016290	116.823	119.945	117.548	127.373	118.524	117.447	119.578	115.553	115.457	120.017	119.787	122.181	123.247	126.63	122.658	116.073
CEP52_016291-T1_mrna	gene-CEP52_016291	576.317	580.439	576.43	591.442	580.267	575.311	578.799	574.283	578.9	581.281	580.005	582.959	583.984	578.255	588.819	576.312
CEP52_016292-T1_mrna	gene-CEP52_016292	2787.298	2791.439	2787.43	2802.442	2791.267	2786.311	2789.799	2785.283	2789.9	2792.281	2791.005	2793.959	2794.984	2789.255	2799.819	2787.312
CEP52_016293-T1_mrna	gene-CEP52_016293	597.298	601.439	597.43	612.442	601.267	596.311	599.799	595.283	599.9	602.281	601.005	603.959	604.984	599.255	609.819	597.312
CEP52_016294-T1_mrna	gene-CEP52_016294	429.326	433.439	429.43	444.442	433.285	428.311	431.799	427.283	431.9	434.281	433.005	435.959	436.984	431.255	441.819	429.312
CEP52_016295-T1_mrna	gene-CEP52_016295	1446.298	1450.439	1446.43	1461.442	1450.267	1445.311	1448.799	1444.283	1448.9	1451.281	1450.005	1452.959	1453.984	1448.255	1458.819	1446.312
CEP52_016296-T1_mrna	gene-CEP52_016296	1419.298	1423.439	1419.43	1434.442	1423.267	1418.311	1421.799	1417.283	1421.9	1424.281	1423.005	1425.959	1426.984	1421.255	1431.819	1419.312
CEP52_016297-T1_mrna	gene-CEP52_016297	615.298	619.439	615.43	630.442	619.267	614.311	617.799	613.283	617.9	620.281	619.005	621.959	622.984	617.255	627.819	615.312
CEP52_016298-T1_mrna	gene-CEP52_016298	297.582	301.637	297.815	312.572	301.471	296.978	299.799	295.632	299.9	302.281	301.4	303.959	304.984	299.255	309.819	297.572
CEP52_016299-T1_mrna	gene-CEP52_016299	759.298	763.439	759.43	774.442	763.267	758.311	761.799	757.283	761.9	764.281	763.005	765.959	766.984	761.255	771.819	759.312
CEP52_016300-T1_mrna	gene-CEP52_016300	858.298	862.439	858.43	873.442	862.267	857.311	860.799	856.283	860.9	863.281	862.005	864.959	865.984	860.255	870.819	858.312
CEP52_016301-T1_mrna	gene-CEP52_016301	1623.298	1627.439	1623.43	1638.442	1627.267	1622.311	1625.799	1621.283	1625.9	1628.281	1627.005	1629.959	1630.984	1625.255	1635.819	1623.312
CEP52_016302-T1_mrna	gene-CEP52_016302	816.298	820.439	816.43	831.442	820.267	815.311	818.799	814.283	818.9	821.281	820.005	822.959	823.984	818.255	828.819	816.312
CEP52_016303-T1_mrna	gene-CEP52_016303	1101.298	1105.439	1101.43	1116.442	1105.267	1100.311	1103.799	1099.283	1103.9	1106.281	1105.005	1107.959	1108.984	1103.255	1113.819	1101.312
CEP52_016304-T1_mrna	gene-CEP52_016304	48.899	50.6	49.356	53.575	48.431	49.758	52.528	47.97	48.269	49.951	50.992	51.51	50.898	49.823	49.854	47.665
CEP52_016305-T1_mrna	gene-CEP52_016305	1932.298	1936.439	1932.43	1947.442	1936.267	1931.311	1934.799	1930.283	1934.9	1937.281	1936.005	1938.959	1939.984	1934.255	1944.819	1932.312
CEP52_016306-T1_mrna	gene-CEP52_016306	2190.298	2194.439	2190.43	2205.442	2194.267	2189.311	2192.799	2188.283	2192.9	2195.281	2194.005	2196.959	2197.984	2192.255	2202.819	2190.312
CEP52_016307-T1_mrna	gene-CEP52_016307	2778.298	2782.439	2778.43	2793.442	2782.267	2777.311	2780.799	2776.283	2780.9	2783.281	2782.005	2784.959	2785.984	2780.255	2790.819	2778.312
CEP52_016309-T1_mrna	gene-CEP52_016309	669.298	673.439	669.43	684.442	673.267	668.311	671.799	667.283	671.9	674.281	673.005	675.959	676.984	671.255	681.819	669.312
CEP52_016310-T1_mrna	gene-CEP52_016310	303.528	307.623	303.781	318.525	307.468	302.978	305.799	301.632	305.9	308.281	307.4	309.959	310.984	305.255	315.819	303.572
CEP52_016311-T1_mrna	gene-CEP52_016311	546.326	550.439	546.43	561.442	550.267	545.311	548.799	544.283	548.9	551.281	550.005	552.959	553.984	548.255	558.819	546.312
