RTE85386.1	BHE90_000001
RTE71613.1	BHE90_013977
RTE71607.1	BHE90_013978
RTE71615.1	BHE90_013979
RTE71617.1	BHE90_013980
RTE71618.1	BHE90_013981
RTE71616.1	BHE90_013982
RTE71609.1	BHE90_013983
RTE71619.1	BHE90_013984
RTE71620.1	BHE90_013985
RTE71610.1	BHE90_013986
RTE71611.1	BHE90_013987
RTE71608.1	BHE90_013988
RTE71621.1	BHE90_013989
RTE71596.1	BHE90_013990
RTE71595.1	BHE90_013991
RTE71598.1	BHE90_013992
RTE71597.1	BHE90_013993
RTE71592.1	BHE90_013994
RTE71591.1	BHE90_013995
RTE71594.1	BHE90_013996
RTE71593.1	BHE90_013997
RTE71590.1	BHE90_013998
RTE71589.1	BHE90_013999
RTE71601.1	BHE90_014000
RTE71602.1	BHE90_014001
RTE71599.1	BHE90_014002
RTE71600.1	BHE90_014003
RTE71604.1	BHE90_014004
RTE71603.1	BHE90_014005
RTE71587.1	BHE90_014006
RTE71588.1	BHE90_014007
RTE71583.1	BHE90_014008
RTE71582.1	BHE90_014009
RTE71586.1	BHE90_014010
RTE71585.1	BHE90_014011
RTE71581.1	BHE90_014012
RTE71580.1	BHE90_014013
RTE71584.1	BHE90_014014
RTE71572.1	BHE90_014015
RTE71573.1	BHE90_014016
RTE71563.1	BHE90_014017
RTE71564.1	BHE90_014018
RTE71571.1	BHE90_014019
RTE71568.1	BHE90_014020
RTE71577.1	BHE90_014021
RTE71579.1	BHE90_014022
RTE71574.1	BHE90_014024
RTE71578.1	BHE90_014025
RTE71575.1	BHE90_014026
RTE71576.1	BHE90_014027
RTE71566.1	BHE90_014028
RTE71567.1	BHE90_014029
RTE71570.1	BHE90_014030
RTE71569.1	BHE90_014031
RTE71565.1	BHE90_014032
RTE71558.1	BHE90_014033
RTE71557.1	BHE90_014034
RTE71556.1	BHE90_014035
RTE71555.1	BHE90_014036
RTE71554.1	BHE90_014037
RTE71553.1	BHE90_014038
RTE71552.1	BHE90_014039
RTE71551.1	BHE90_014040
RTE71562.1	BHE90_014041
RTE71550.1	BHE90_014042
RTE71548.1	BHE90_014043
RTE71561.1	BHE90_014044
RTE71549.1	BHE90_014045
RTE71559.1	BHE90_014046
RTE71560.1	BHE90_014047
RTE71547.1	BHE90_014048
RTE71532.1	BHE90_014049
RTE71540.1	BHE90_014050
RTE71533.1	BHE90_014051
RTE71539.1	BHE90_014052
RTE71541.1	BHE90_014053
RTE71535.1	BHE90_014054
RTE71534.1	BHE90_014055
RTE71537.1	BHE90_014056
RTE71536.1	BHE90_014057
RTE71538.1	BHE90_014058
RTE71542.1	BHE90_014059
RTE71543.1	BHE90_014060
RTE71544.1	BHE90_014061
RTE71545.1	BHE90_014062
RTE71546.1	BHE90_014063
RTE71527.1	BHE90_014064
RTE71525.1	BHE90_014065
RTE71528.1	BHE90_014066
RTE71529.1	BHE90_014067
RTE71530.1	BHE90_014068
RTE71531.1	BHE90_014069
RTE71522.1	BHE90_014070
RTE71521.1	BHE90_014071
RTE71520.1	BHE90_014072
RTE71519.1	BHE90_014073
RTE71526.1	BHE90_014074
RTE71524.1	BHE90_014075
RTE71523.1	BHE90_014076
RTE71505.1	BHE90_014077
RTE71507.1	BHE90_014078
RTE71506.1	BHE90_014079
RTE71510.1	BHE90_014080
RTE71511.1	BHE90_014081
RTE71508.1	BHE90_014082
RTE71509.1	BHE90_014083
RTE71514.1	BHE90_014084
RTE71515.1	BHE90_014085
RTE71512.1	BHE90_014086
RTE71513.1	BHE90_014087
RTE71516.1	BHE90_014088
RTE71518.1	BHE90_014089
RTE71517.1	BHE90_014090
RTE81669.1	BHE90_003797
RTE81667.1	BHE90_003798
RTE81668.1	BHE90_003799
RTE81662.1	BHE90_003800
RTE81663.1	BHE90_003801
RTE81661.1	BHE90_003802
RTE81666.1	BHE90_003805
RTE81664.1	BHE90_003806
RTE81665.1	BHE90_003807
RTE81659.1	BHE90_003808
RTE81660.1	BHE90_003809
RTE81638.1	BHE90_003810
RTE81637.1	BHE90_003811
RTE81640.1	BHE90_003812
RTE81639.1	BHE90_003813
RTE81634.1	BHE90_003814
RTE81633.1	BHE90_003815
RTE81636.1	BHE90_003816
RTE81635.1	BHE90_003817
RTE81642.1	BHE90_003818
RTE81641.1	BHE90_003819
RTE81655.1	BHE90_003820
RTE81656.1	BHE90_003821
RTE81657.1	BHE90_003822
RTE81658.1	BHE90_003823
RTE81651.1	BHE90_003824
RTE81652.1	BHE90_003825
RTE81653.1	BHE90_003826
RTE81654.1	BHE90_003827
RTE81649.1	BHE90_003828
RTE81650.1	BHE90_003829
RTE81689.1	BHE90_003830
RTE81688.1	BHE90_003831
RTE81687.1	BHE90_003832
RTE81686.1	BHE90_003833
RTE81685.1	BHE90_003834
RTE81684.1	BHE90_003835
RTE81683.1	BHE90_003836
RTE81682.1	BHE90_003837
RTE81681.1	BHE90_003838
RTE81680.1	BHE90_003839
RTE81678.1	BHE90_003840
RTE81679.1	BHE90_003841
RTE81676.1	BHE90_003842
RTE81677.1	BHE90_003843
RTE81674.1	BHE90_003844
RTE81675.1	BHE90_003845
RTE81672.1	BHE90_003846
RTE81673.1	BHE90_003847
RTE81670.1	BHE90_003848
RTE81671.1	BHE90_003849
RTE81644.1	BHE90_003850
RTE81643.1	BHE90_003851
RTE81646.1	BHE90_003852
RTE81645.1	BHE90_003853
RTE81648.1	BHE90_003854
RTE81647.1	BHE90_003855
RTE71499.1	BHE90_014091
RTE71501.1	BHE90_014092
RTE71500.1	BHE90_014093
RTE71496.1	BHE90_014094
RTE71495.1	BHE90_014095
RTE71498.1	BHE90_014096
RTE71497.1	BHE90_014097
RTE71494.1	BHE90_014098
RTE71493.1	BHE90_014099
RTE71504.1	BHE90_014100
RTE71503.1	BHE90_014101
RTE71502.1	BHE90_014102
RTE71490.1	BHE90_014103
RTE71489.1	BHE90_014104
RTE71492.1	BHE90_014105
RTE71491.1	BHE90_014106
RTE71488.1	BHE90_014107
RTE71483.1	BHE90_014108
RTE71484.1	BHE90_014109
RTE71477.1	BHE90_014110
RTE71485.1	BHE90_014111
RTE71478.1	BHE90_014112
RTE71479.1	BHE90_014113
RTE71480.1	BHE90_014114
RTE71481.1	BHE90_014115
RTE71486.1	BHE90_014116
RTE71487.1	BHE90_014117
RTE71482.1	BHE90_014118
RTE71463.1	BHE90_014119
RTE71470.1	BHE90_014120
RTE71469.1	BHE90_014121
RTE71471.1	BHE90_014122
RTE71474.1	BHE90_014123
RTE71475.1	BHE90_014124
RTE71472.1	BHE90_014125
RTE71473.1	BHE90_014126
RTE71476.1	BHE90_014127
RTE71465.1	BHE90_014128
RTE71464.1	BHE90_014129
RTE71468.1	BHE90_014130
RTE71462.1	BHE90_014131
RTE71466.1	BHE90_014132
RTE71467.1	BHE90_014133
RTE71459.1	BHE90_014134
RTE71455.1	BHE90_014135
RTE71457.1	BHE90_014136
RTE71452.1	BHE90_014137
RTE71453.1	BHE90_014138
RTE71454.1	BHE90_014139
RTE71456.1	BHE90_014140
RTE71461.1	BHE90_014141
RTE71460.1	BHE90_014142
RTE71458.1	BHE90_014143
RTE71448.1	BHE90_014144
RTE71451.1	BHE90_014145
RTE71443.1	BHE90_014146
RTE71447.1	BHE90_014147
RTE71450.1	BHE90_014148
RTE71446.1	BHE90_014149
RTE71441.1	BHE90_014150
RTE71449.1	BHE90_014151
RTE71442.1	BHE90_014152
RTE71445.1	BHE90_014153
RTE71444.1	BHE90_014154
RTE71427.1	BHE90_014155
RTE71428.1	BHE90_014156
RTE71429.1	BHE90_014157
RTE71430.1	BHE90_014158
RTE71425.1	BHE90_014159
RTE71436.1	BHE90_014160
RTE71435.1	BHE90_014161
RTE71438.1	BHE90_014162
RTE71437.1	BHE90_014163
RTE71433.1	BHE90_014164
RTE71432.1	BHE90_014165
RTE71434.1	BHE90_014166
RTE71426.1	BHE90_014167
RTE71440.1	BHE90_014168
RTE71439.1	BHE90_014169
RTE71431.1	BHE90_014170
RTE71413.1	BHE90_014171
RTE71412.1	BHE90_014172
RTE71407.1	BHE90_014173
RTE71419.1	BHE90_014174
RTE71409.1	BHE90_014175
RTE71418.1	BHE90_014176
RTE71408.1	BHE90_014177
RTE71405.1	BHE90_014178
RTE71406.1	BHE90_014179
RTE71421.1	BHE90_014180
RTE71416.1	BHE90_014181
RTE71415.1	BHE90_014182
RTE71414.1	BHE90_014183
RTE71417.1	BHE90_014184
RTE71424.1	BHE90_014185
RTE71423.1	BHE90_014186
RTE71422.1	BHE90_014187
RTE71411.1	BHE90_014188
RTE71410.1	BHE90_014189
RTE71420.1	BHE90_014190
RTE71400.1	BHE90_014191
RTE71397.1	BHE90_014192
RTE71398.1	BHE90_014193
RTE71401.1	BHE90_014194
RTE71402.1	BHE90_014195
RTE71403.1	BHE90_014196
RTE71404.1	BHE90_014197
RTE71393.1	BHE90_014198
RTE71399.1	BHE90_014199
RTE71394.1	BHE90_014200
RTE71395.1	BHE90_014201
RTE71389.1	BHE90_014202
RTE71390.1	BHE90_014203
RTE71391.1	BHE90_014204
RTE71396.1	BHE90_014205
RTE71392.1	BHE90_014206
RTE71379.1	BHE90_014207
RTE71381.1	BHE90_014208
RTE71388.1	BHE90_014209
RTE71378.1	BHE90_014210
RTE71377.1	BHE90_014211
RTE71383.1	BHE90_014212
RTE71382.1	BHE90_014213
RTE71387.1	BHE90_014214
RTE71386.1	BHE90_014215
RTE71385.1	BHE90_014216
RTE71384.1	BHE90_014217
RTE71380.1	BHE90_014218
RTE71364.1	BHE90_014219
RTE71365.1	BHE90_014220
RTE71366.1	BHE90_014221
RTE71374.1	BHE90_014222
RTE71375.1	BHE90_014223
RTE71367.1	BHE90_014224
RTE71368.1	BHE90_014225
RTE71373.1	BHE90_014226
RTE71362.1	BHE90_014227
RTE71369.1	BHE90_014228
RTE71370.1	BHE90_014229
RTE71372.1	BHE90_014230
RTE71371.1	BHE90_014231
RTE71363.1	BHE90_014232
RTE71376.1	BHE90_014233
RTE81574.1	BHE90_003856
RTE81573.1	BHE90_003857
RTE81572.1	BHE90_003858
RTE81571.1	BHE90_003859
RTE81595.1	BHE90_003860
RTE81596.1	BHE90_003861
RTE81597.1	BHE90_003862
RTE81598.1	BHE90_003863
RTE81599.1	BHE90_003864
RTE81600.1	BHE90_003865
RTE81601.1	BHE90_003866
RTE81602.1	BHE90_003867
RTE81603.1	BHE90_003868
RTE81604.1	BHE90_003869
RTE81564.1	BHE90_003870
RTE81563.1	BHE90_003871
RTE81562.1	BHE90_003872
RTE81561.1	BHE90_003873
RTE81568.1	BHE90_003874
RTE81567.1	BHE90_003875
RTE81566.1	BHE90_003876
RTE81565.1	BHE90_003877
RTE81570.1	BHE90_003878
RTE81569.1	BHE90_003879
RTE81607.1	BHE90_003880
RTE81608.1	BHE90_003881
RTE81605.1	BHE90_003882
RTE81606.1	BHE90_003883
RTE81611.1	BHE90_003884
RTE81612.1	BHE90_003885
RTE81609.1	BHE90_003886
RTE81610.1	BHE90_003887
RTE81613.1	BHE90_003888
RTE81614.1	BHE90_003889
RTE81582.1	BHE90_003890
RTE81581.1	BHE90_003891
RTE81584.1	BHE90_003892
RTE81583.1	BHE90_003893
RTE81578.1	BHE90_003894
RTE81577.1	BHE90_003895
RTE81580.1	BHE90_003896
RTE81579.1	BHE90_003897
RTE81576.1	BHE90_003898
RTE81575.1	BHE90_003899
RTE81618.1	BHE90_003900
RTE81617.1	BHE90_003901
RTE81616.1	BHE90_003902
RTE81615.1	BHE90_003903
RTE81622.1	BHE90_003904
RTE81621.1	BHE90_003905
RTE81620.1	BHE90_003906
RTE81619.1	BHE90_003907
RTE81624.1	BHE90_003908
RTE81623.1	BHE90_003909
RTE81585.1	BHE90_003910
RTE81586.1	BHE90_003911
RTE81587.1	BHE90_003912
RTE81588.1	BHE90_003913
RTE81589.1	BHE90_003914
RTE81590.1	BHE90_003915
RTE81591.1	BHE90_003916
RTE81592.1	BHE90_003917
RTE81593.1	BHE90_003918
RTE81594.1	BHE90_003919
RTE81626.1	BHE90_003920
RTE81625.1	BHE90_003921
RTE81628.1	BHE90_003922
RTE81627.1	BHE90_003923
RTE81630.1	BHE90_003924
RTE81629.1	BHE90_003925
RTE81632.1	BHE90_003926
RTE81631.1	BHE90_003927
RTE71356.1	BHE90_014234
RTE71355.1	BHE90_014235
RTE71358.1	BHE90_014236
RTE71357.1	BHE90_014237
RTE71351.1	BHE90_014238
RTE71361.1	BHE90_014239
RTE71349.1	BHE90_014240
RTE71350.1	BHE90_014241
RTE71359.1	BHE90_014242
RTE71360.1	BHE90_014243
RTE71352.1	BHE90_014244
RTE71353.1	BHE90_014245
RTE71347.1	BHE90_014246
RTE71348.1	BHE90_014247
RTE71354.1	BHE90_014248
RTE71344.1	BHE90_014249
RTE71345.1	BHE90_014250
RTE71343.1	BHE90_014251
RTE71342.1	BHE90_014252
RTE71341.1	BHE90_014253
RTE71340.1	BHE90_014254
RTE71339.1	BHE90_014255
RTE71338.1	BHE90_014256
RTE71337.1	BHE90_014257
RTE71346.1	BHE90_014258
RTE71336.1	BHE90_014259
RTE71325.1	BHE90_014260
RTE71326.1	BHE90_014261
RTE71323.1	BHE90_014262
RTE71324.1	BHE90_014263
RTE71329.1	BHE90_014264
RTE71330.1	BHE90_014265
RTE71327.1	BHE90_014266
RTE71328.1	BHE90_014267
RTE71331.1	BHE90_014268
RTE71332.1	BHE90_014269
RTE71334.1	BHE90_014270
RTE71333.1	BHE90_014271
RTE71335.1	BHE90_014272
RTE71322.1	BHE90_014273
RTE71319.1	BHE90_014274
RTE71318.1	BHE90_014275
RTE71321.1	BHE90_014276
RTE71320.1	BHE90_014277
RTE71317.1	BHE90_014278
RTE71316.1	BHE90_014279
RTE71314.1	BHE90_014280
RTE71313.1	BHE90_014281
RTE71315.1	BHE90_014282
RTE71307.1	BHE90_014283
RTE71303.1	BHE90_014284
RTE71304.1	BHE90_014285
RTE71305.1	BHE90_014286
RTE71306.1	BHE90_014287
RTE71309.1	BHE90_014288
RTE71310.1	BHE90_014289
RTE71312.1	BHE90_014290
RTE71311.1	BHE90_014291
RTE71308.1	BHE90_014292
RTE71290.1	BHE90_014293
RTE71285.1	BHE90_014294
RTE71284.1	BHE90_014295
RTE71297.1	BHE90_014296
RTE71296.1	BHE90_014297
RTE71295.1	BHE90_014298
RTE71294.1	BHE90_014299
RTE71291.1	BHE90_014300
RTE71300.1	BHE90_014301
RTE71301.1	BHE90_014302
RTE71292.1	BHE90_014303
RTE71286.1	BHE90_014304
RTE71293.1	BHE90_014305
RTE71287.1	BHE90_014306
RTE71302.1	BHE90_014307
RTE71289.1	BHE90_014308
RTE71288.1	BHE90_014309
RTE71298.1	BHE90_014310
RTE71299.1	BHE90_014311
RTE71280.1	BHE90_014312
RTE71281.1	BHE90_014313
RTE71272.1	BHE90_014314
RTE71279.1	BHE90_014315
RTE71271.1	BHE90_014316
RTE71270.1	BHE90_014317
RTE71283.1	BHE90_014318
RTE71282.1	BHE90_014319
RTE71276.1	BHE90_014320
RTE71275.1	BHE90_014321
RTE71274.1	BHE90_014322
RTE71273.1	BHE90_014323
RTE71278.1	BHE90_014324
RTE71277.1	BHE90_014325
RTE71260.1	BHE90_014326
RTE71259.1	BHE90_014327
RTE71262.1	BHE90_014328
RTE71258.1	BHE90_014329
RTE71264.1	BHE90_014330
RTE71265.1	BHE90_014331
RTE71266.1	BHE90_014332
RTE71267.1	BHE90_014333
RTE71268.1	BHE90_014334
RTE71269.1	BHE90_014335
RTE71261.1	BHE90_014336
RTE71257.1	BHE90_014337
RTE71263.1	BHE90_014338
RTE71254.1	BHE90_014339
RTE71250.1	BHE90_014340
RTE71249.1	BHE90_014341
RTE71252.1	BHE90_014342
RTE71251.1	BHE90_014343
RTE71246.1	BHE90_014344
RTE71245.1	BHE90_014345
RTE71248.1	BHE90_014346
RTE71247.1	BHE90_014347
RTE71244.1	BHE90_014348
RTE71243.1	BHE90_014349
RTE71242.1	BHE90_014350
RTE71256.1	BHE90_014351
RTE71255.1	BHE90_014352
RTE71253.1	BHE90_014353
RTE71240.1	BHE90_014354
RTE71241.1	BHE90_014355
RTE71238.1	BHE90_014356
RTE71239.1	BHE90_014357
RTE71230.1	BHE90_014358
RTE71231.1	BHE90_014359
RTE71237.1	BHE90_014360
RTE71236.1	BHE90_014361
RTE71235.1	BHE90_014362
RTE71234.1	BHE90_014363
RTE71233.1	BHE90_014364
RTE71232.1	BHE90_014365
RTE81554.1	BHE90_003928
RTE81553.1	BHE90_003929
RTE81531.1	BHE90_003930
RTE81532.1	BHE90_003931
RTE81529.1	BHE90_003932
RTE81530.1	BHE90_003933
RTE81527.1	BHE90_003934
RTE81528.1	BHE90_003935
RTE81525.1	BHE90_003936
RTE81526.1	BHE90_003937
RTE81523.1	BHE90_003938
RTE81524.1	BHE90_003939
RTE81542.1	BHE90_003940
RTE81541.1	BHE90_003941
RTE81540.1	BHE90_003942
RTE81539.1	BHE90_003943
RTE81538.1	BHE90_003944
RTE81537.1	BHE90_003945
RTE81536.1	BHE90_003946
RTE81535.1	BHE90_003947
RTE81534.1	BHE90_003948
RTE81533.1	BHE90_003949
RTE81509.1	BHE90_003950
RTE81510.1	BHE90_003951
RTE81511.1	BHE90_003952
RTE81512.1	BHE90_003953
RTE81505.1	BHE90_003954
RTE81506.1	BHE90_003955
RTE81507.1	BHE90_003956
RTE81508.1	BHE90_003957
RTE81503.1	BHE90_003958
RTE81504.1	BHE90_003959
RTE81548.1	BHE90_003960
RTE81547.1	BHE90_003961
RTE81550.1	BHE90_003962
RTE81549.1	BHE90_003963
RTE81544.1	BHE90_003964
RTE81543.1	BHE90_003965
RTE81546.1	BHE90_003966
RTE81545.1	BHE90_003967
RTE81552.1	BHE90_003968
RTE81551.1	BHE90_003969
RTE81517.1	BHE90_003970
RTE81518.1	BHE90_003971
RTE81515.1	BHE90_003972
RTE81516.1	BHE90_003973
RTE81521.1	BHE90_003974
RTE81522.1	BHE90_003975
RTE81519.1	BHE90_003976
RTE81520.1	BHE90_003977
RTE81513.1	BHE90_003978
RTE81514.1	BHE90_003979
RTE81558.1	BHE90_003980
RTE81557.1	BHE90_003981
RTE81556.1	BHE90_003982
RTE81555.1	BHE90_003983
RTE81560.1	BHE90_003984
RTE81559.1	BHE90_003985
RTE71219.1	BHE90_014366
RTE71218.1	BHE90_014367
RTE71224.1	BHE90_014368
RTE71223.1	BHE90_014369
RTE71228.1	BHE90_014370
RTE71229.1	BHE90_014371
RTE71214.1	BHE90_014372
RTE71215.1	BHE90_014373
RTE71226.1	BHE90_014374
RTE71212.1	BHE90_014375
RTE71227.1	BHE90_014376
RTE71213.1	BHE90_014377
RTE71216.1	BHE90_014378
RTE71225.1	BHE90_014379
RTE71217.1	BHE90_014380
RTE71220.1	BHE90_014381
RTE71222.1	BHE90_014382
RTE71221.1	BHE90_014383
RTE71200.1	BHE90_014384
RTE71203.1	BHE90_014385
RTE71205.1	BHE90_014386
RTE71204.1	BHE90_014387
RTE71202.1	BHE90_014388
RTE71201.1	BHE90_014389
RTE71209.1	BHE90_014390
RTE71199.1	BHE90_014391
RTE71208.1	BHE90_014392
RTE71211.1	BHE90_014393
RTE71207.1	BHE90_014394
RTE71198.1	BHE90_014395
RTE71206.1	BHE90_014396
RTE71210.1	BHE90_014397
RTE71195.1	BHE90_014398
RTE71186.1	BHE90_014399
RTE71197.1	BHE90_014400
RTE71192.1	BHE90_014401
RTE71190.1	BHE90_014402
RTE71191.1	BHE90_014403
RTE71189.1	BHE90_014404
RTE71196.1	BHE90_014405
RTE71187.1	BHE90_014406
RTE71188.1	BHE90_014407
RTE71194.1	BHE90_014408
RTE71193.1	BHE90_014409
RTE71181.1	BHE90_014410
RTE71180.1	BHE90_014411
RTE71183.1	BHE90_014412
RTE71182.1	BHE90_014413
RTE71185.1	BHE90_014414
RTE71184.1	BHE90_014415
RTE71171.1	BHE90_014416
RTE71168.1	BHE90_014417
RTE71172.1	BHE90_014418
RTE71169.1	BHE90_014419
RTE71173.1	BHE90_014420
RTE71174.1	BHE90_014421
RTE71175.1	BHE90_014422
RTE71170.1	BHE90_014423
RTE71176.1	BHE90_014424
RTE71177.1	BHE90_014425
RTE71178.1	BHE90_014426
RTE71179.1	BHE90_014427
RTE71167.1	BHE90_014428
RTE71164.1	BHE90_014429
RTE71160.1	BHE90_014430
RTE71162.1	BHE90_014431
RTE71159.1	BHE90_014432
RTE71161.1	BHE90_014433
RTE71166.1	BHE90_014434
RTE71163.1	BHE90_014435
RTE71165.1	BHE90_014436
RTE71150.1	BHE90_014437
RTE71152.1	BHE90_014438
RTE71151.1	BHE90_014439
RTE71156.1	BHE90_014440
RTE71148.1	BHE90_014441
RTE71155.1	BHE90_014442
RTE71147.1	BHE90_014443
RTE71158.1	BHE90_014444
RTE71153.1	BHE90_014445
RTE71157.1	BHE90_014446
RTE71149.1	BHE90_014447
RTE71154.1	BHE90_014448
RTE71129.1	BHE90_014449
RTE71134.1	BHE90_014450
RTE71133.1	BHE90_014451
RTE71138.1	BHE90_014452
RTE71135.1	BHE90_014453
RTE71128.1	BHE90_014454
RTE71130.1	BHE90_014455
RTE71132.1	BHE90_014456
RTE71131.1	BHE90_014457
RTE71137.1	BHE90_014458
RTE71136.1	BHE90_014459
RTE71143.1	BHE90_014460
RTE71144.1	BHE90_014461
RTE71145.1	BHE90_014462
RTE71146.1	BHE90_014463
RTE71139.1	BHE90_014464
RTE71140.1	BHE90_014465
RTE71141.1	BHE90_014466
RTE71142.1	BHE90_014467
RTE71122.1	BHE90_014468
RTE71123.1	BHE90_014469
RTE71121.1	BHE90_014470
RTE71120.1	BHE90_014471
RTE71119.1	BHE90_014473
RTE71114.1	BHE90_014474
RTE71118.1	BHE90_014475
RTE71113.1	BHE90_014476
RTE71117.1	BHE90_014477
RTE71116.1	BHE90_014478
RTE71115.1	BHE90_014479
RTE71126.1	BHE90_014480
RTE71127.1	BHE90_014481
RTE71124.1	BHE90_014482
RTE71125.1	BHE90_014483
RTE71100.1	BHE90_014484
RTE71101.1	BHE90_014485
RTE71107.1	BHE90_014486
RTE71108.1	BHE90_014487
RTE71103.1	BHE90_014488
RTE71102.1	BHE90_014489
RTE71110.1	BHE90_014490
RTE71109.1	BHE90_014491
RTE71111.1	BHE90_014492
RTE71104.1	BHE90_014493
RTE71106.1	BHE90_014494
RTE71097.1	BHE90_014495
RTE71112.1	BHE90_014496
RTE71105.1	BHE90_014497
RTE71099.1	BHE90_014498
RTE71098.1	BHE90_014499
RTE71094.1	BHE90_014500
RTE71090.1	BHE90_014501
RTE71089.1	BHE90_014502
RTE71091.1	BHE90_014503
RTE71084.1	BHE90_014504
RTE71085.1	BHE90_014505
RTE71093.1	BHE90_014506
RTE71092.1	BHE90_014507
RTE71096.1	BHE90_014508
RTE71095.1	BHE90_014509
RTE71086.1	BHE90_014510
RTE71087.1	BHE90_014511
RTE71088.1	BHE90_014512
RTE84850.1	BHE90_000524
RTE84851.1	BHE90_000525
RTE84852.1	BHE90_000526
RTE84853.1	BHE90_000527
RTE84854.1	BHE90_000528
RTE84855.1	BHE90_000529
RTE84778.1	BHE90_000530
RTE84777.1	BHE90_000531
RTE84776.1	BHE90_000532
RTE84775.1	BHE90_000533
RTE84774.1	BHE90_000534
RTE84773.1	BHE90_000535
RTE84772.1	BHE90_000536
RTE84771.1	BHE90_000537
RTE84780.1	BHE90_000538
RTE84779.1	BHE90_000539
RTE84872.1	BHE90_000540
RTE84873.1	BHE90_000541
RTE84870.1	BHE90_000542
RTE84871.1	BHE90_000543
RTE84868.1	BHE90_000544
RTE84869.1	BHE90_000545
RTE84866.1	BHE90_000546
RTE84867.1	BHE90_000547
RTE84874.1	BHE90_000548
RTE84875.1	BHE90_000549
RTE84792.1	BHE90_000550
RTE84791.1	BHE90_000551
RTE84794.1	BHE90_000552
RTE84793.1	BHE90_000553
RTE84796.1	BHE90_000554
RTE84795.1	BHE90_000555
RTE84798.1	BHE90_000556
RTE84797.1	BHE90_000557
RTE84800.1	BHE90_000558
RTE84799.1	BHE90_000559
RTE84858.1	BHE90_000560
RTE84859.1	BHE90_000561
RTE84860.1	BHE90_000562
RTE84861.1	BHE90_000563
RTE84862.1	BHE90_000564
RTE84863.1	BHE90_000565
RTE84864.1	BHE90_000566
RTE84865.1	BHE90_000567
RTE84856.1	BHE90_000568
RTE84857.1	BHE90_000569
RTE84786.1	BHE90_000570
RTE84785.1	BHE90_000571
RTE84784.1	BHE90_000572
RTE84783.1	BHE90_000573
RTE84790.1	BHE90_000574
RTE84789.1	BHE90_000575
RTE84788.1	BHE90_000576
RTE84787.1	BHE90_000577
RTE84782.1	BHE90_000578
RTE84781.1	BHE90_000579
RTE84844.1	BHE90_000580
RTE84845.1	BHE90_000581
RTE84842.1	BHE90_000582
RTE84843.1	BHE90_000583
RTE84848.1	BHE90_000584
RTE84849.1	BHE90_000585
RTE84846.1	BHE90_000586
RTE84847.1	BHE90_000587
RTE84840.1	BHE90_000588
RTE84841.1	BHE90_000589
RTE84911.1	BHE90_000590
RTE84910.1	BHE90_000591
RTE84913.1	BHE90_000592
RTE84912.1	BHE90_000593
RTE84907.1	BHE90_000594
RTE84906.1	BHE90_000595
RTE84909.1	BHE90_000596
RTE84908.1	BHE90_000597
RTE84915.1	BHE90_000598
RTE84914.1	BHE90_000599
RTE84833.1	BHE90_000600
RTE84832.1	BHE90_000601
RTE84835.1	BHE90_000602
RTE84834.1	BHE90_000603
RTE84837.1	BHE90_000604
RTE84836.1	BHE90_000605
RTE84839.1	BHE90_000606
RTE84838.1	BHE90_000607
RTE84831.1	BHE90_000608
RTE84830.1	BHE90_000609
RTE84904.1	BHE90_000610
RTE84905.1	BHE90_000611
RTE84902.1	BHE90_000612
RTE84903.1	BHE90_000613
RTE84900.1	BHE90_000614
RTE84901.1	BHE90_000615
RTE84898.1	BHE90_000616
RTE84899.1	BHE90_000617
RTE84896.1	BHE90_000618
RTE84897.1	BHE90_000619
RTE84823.1	BHE90_000620
RTE84822.1	BHE90_000621
RTE84821.1	BHE90_000622
RTE84820.1	BHE90_000623
RTE84827.1	BHE90_000624
RTE84826.1	BHE90_000625
RTE84825.1	BHE90_000626
RTE84824.1	BHE90_000627
RTE84829.1	BHE90_000628
RTE84828.1	BHE90_000629
RTE84886.1	BHE90_000630
RTE84887.1	BHE90_000631
RTE84888.1	BHE90_000632
RTE84889.1	BHE90_000633
RTE84890.1	BHE90_000634
RTE84891.1	BHE90_000635
RTE84892.1	BHE90_000636
RTE84893.1	BHE90_000637
RTE84894.1	BHE90_000638
RTE84895.1	BHE90_000639
RTE84815.1	BHE90_000640
RTE84814.1	BHE90_000641
RTE84817.1	BHE90_000642
RTE84816.1	BHE90_000643
RTE84811.1	BHE90_000644
RTE84810.1	BHE90_000645
RTE84813.1	BHE90_000646
RTE84812.1	BHE90_000647
RTE84819.1	BHE90_000648
RTE84818.1	BHE90_000649
RTE84880.1	BHE90_000650
RTE84881.1	BHE90_000651
RTE84878.1	BHE90_000652
RTE84879.1	BHE90_000653
RTE84884.1	BHE90_000654
RTE84885.1	BHE90_000655
RTE84882.1	BHE90_000656
RTE84883.1	BHE90_000657
RTE84876.1	BHE90_000658
RTE84877.1	BHE90_000659
RTE84809.1	BHE90_000660
RTE84808.1	BHE90_000661
RTE84807.1	BHE90_000662
RTE84806.1	BHE90_000663
RTE84805.1	BHE90_000664
RTE84804.1	BHE90_000665
RTE84803.1	BHE90_000666
RTE84802.1	BHE90_000667
RTE84801.1	BHE90_000668
RTE81482.1	BHE90_003986
RTE81481.1	BHE90_003987
RTE81480.1	BHE90_003988
RTE81479.1	BHE90_003989
RTE81451.1	BHE90_003990
RTE81452.1	BHE90_003991
RTE81453.1	BHE90_003992
RTE81454.1	BHE90_003993
