# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "alt_fungi/GCA_003957675.1_FeuwUCR1854v2_genomic.fna" "-s" "0" "-a" "alt_fungi/genes/GCA_003957675.1_FeuwUCR1854v2_genomic.fixed.gtf" "--tmpDir" "/scratch/jstajich/" "-o" "results/STAR_fungi_expression/Feuw_read_count.tsv" "-F" "GTF" "-T" "24" "-M" "results/STAR_fungi/Feuw_Mycangia_BH1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH5Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP4Aligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	results/STAR_fungi/Feuw_Mycangia_BH1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH5Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP4Aligned.out.bam
BHE90_011751	MIKF01000246.1;MIKF01000246.1;MIKF01000246.1;MIKF01000246.1	56750;56816;56921;57091	56756;56867;57023;57126	+;+;+;+	198	276	742	353	472	224	5	0	2	0	0	8	6	0	0	0	24
BHE90_011752	MIKF01000246.1;MIKF01000246.1;MIKF01000246.1	57681;57869;58196	57821;58068;58259	+;+;+	405	3	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011753	MIKF01000246.1;MIKF01000246.1;MIKF01000246.1	58391;58970;60351	58910;60295;60379	+;+;+	1875	43	107	39	30	26	0	0	0	0	0	0	0	0	0	0	10
BHE90_011754	MIKF01000246.1;MIKF01000246.1;MIKF01000246.1;MIKF01000246.1;MIKF01000246.1;MIKF01000246.1	60899;60962;62066;62932;63208;63575	60906;62015;62867;63159;63522;63996	+;+;+;+;+;+	2829	8	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_011755	MIKF01000246.1;MIKF01000246.1;MIKF01000246.1;MIKF01000246.1;MIKF01000246.1	64237;64346;66003;66507;66629	64293;65956;66458;66570;66666	-;-;-;-;-	2226	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011756	MIKF01000246.1;MIKF01000246.1	67167;67579	67523;68538	+;+	1317	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011757	MIKF01000247.1	3612	4409	+	798	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011758	MIKF01000247.1	4699	6294	+	1596	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
BHE90_011759	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	7441;7986;8519;8663;8941	7931;8470;8599;8872;9272	+;+;+;+;+	1599	0	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_011760	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	11153;12727;12990;13566;13832;14202	11808;12777;13516;13782;14146;14526	+;+;+;+;+;+	2091	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011761	MIKF01000247.1	14921	16195	-	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011762	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	17176;17605;17804;18103;18811	17546;17755;18047;18756;19049	+;+;+;+;+	1659	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011763	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	19317;19766;19890;20329;20486	19708;19830;20272;20433;20635	-;-;-;-;-	1095	2	18	5	0	6	0	0	0	0	0	0	0	0	0	0	0
BHE90_011764	MIKF01000247.1	25276	25758	+	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011765	MIKF01000247.1;MIKF01000247.1	26791;27007	26949;27480	+;+	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011766	MIKF01000247.1;MIKF01000247.1	28930;29346	29287;29914	+;+	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011767	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	30776;30994;31212	30930;31156;31283	+;+;+	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011768	MIKF01000247.1;MIKF01000247.1	32018;32210	32140;32548	+;+	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011769	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	32926;33711;34055	33648;34002;34098	-;-;-	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011770	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	35079;35476;36199;36550	35424;36146;36494;36637	-;-;-;-	1401	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0
BHE90_011771	MIKF01000247.1	40523	40729	+	207	2	0	6	0	0	0	0	0	2	1	0	0	0	0	0	0
BHE90_011772	MIKF01000247.1	43899	44864	-	966	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011773	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	46575;46867;47027;47225;47302;47498	46814;46978;47150;47253;47448;47841	-;-;-;-;-;-	996	50	61	42	36	19	0	0	0	0	0	0	0	0	0	0	0
BHE90_011774	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	49284;51108;52798;52994	49494;52719;52911;53087	+;+;+;+	2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011775	MIKF01000247.1	53262	55238	-	1977	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011776	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	55726;58388;58627	58331;58558;58642	-;-;-	2793	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011777	MIKF01000247.1;MIKF01000247.1	61143;61429	61377;61493	+;+	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011778	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	61872;61965;63158	61905;63097;63481	-;-;-	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011779	MIKF01000247.1;MIKF01000247.1;MIKF01000247.1;MIKF01000247.1	65513;66990;67759;68021	66919;67689;67962;68364	+;+;+;+	2655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011780	MIKF01000248.1;MIKF01000248.1	3805;3865	3810;4584	+;+	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011781	MIKF01000248.1;MIKF01000248.1;MIKF01000248.1	9980;10425;10529	9983;10469;10758	-;-;-	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011782	MIKF01000248.1	12461	13060	+	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011783	MIKF01000248.1	18737	19933	-	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011784	MIKF01000248.1	21072	21551	-	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011785	MIKF01000248.1;MIKF01000248.1	22299;22433	22378;22811	-;-	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011786	MIKF01000248.1;MIKF01000248.1;MIKF01000248.1;MIKF01000248.1	23487;24280;24757;25092	24227;24705;25036;25123	+;+;+;+	1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011787	MIKF01000248.1	27186	27506	-	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011788	MIKF01000248.1;MIKF01000248.1;MIKF01000248.1	31711;31773;31984	31727;31918;32210	-;-;-	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011789	MIKF01000248.1;MIKF01000248.1	34415;34655	34603;34849	+;+	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011790	MIKF01000248.1	36159	36566	+	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011791	MIKF01000248.1;MIKF01000248.1;MIKF01000248.1;MIKF01000248.1	46334;47521;47627;47901	47334;47570;47725;48061	-;-;-;-	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011792	MIKF01000248.1;MIKF01000248.1;MIKF01000248.1;MIKF01000248.1	49607;52336;53191;54864	52280;52589;53939;55017	-;-;-;-	3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011793	MIKF01000248.1;MIKF01000248.1	58758;58894	58843;60124	-;-	1317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011794	MIKF01000248.1;MIKF01000248.1	65262;65349	65268;65641	-;-	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002853	MIKF01000025.1;MIKF01000025.1	750;4298	4239;4968	+;+	4161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002854	MIKF01000025.1	6010	7953	+	1944	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002855	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	9622;9812;10646	9721;10560;12340	-;-;-	2544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002856	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	12797;13497;13891;14722	13462;13829;14669;15085	+;+;+;+	2142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002857	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	16034;16130;16354;16867;17360;17715	16077;16300;16816;17292;17659;17933	-;-;-;-;-;-	1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002858	MIKF01000025.1;MIKF01000025.1	18838;19291	19241;20899	+;+	2013	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002859	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	23227;24168;24989;27264	24120;24944;27214;27290	+;+;+;+	3924	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002860	MIKF01000025.1;MIKF01000025.1	27562;29458	29398;29486	-;-	1866	0	6	4	0	6	2	0	0	0	0	0	0	0	0	0	0
BHE90_002861	MIKF01000025.1	29967	30731	-	765	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002862	MIKF01000025.1;MIKF01000025.1	31164;32232	32171;32255	-;-	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002863	MIKF01000025.1	33278	36919	+	3642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002864	MIKF01000025.1;MIKF01000025.1	38736;40277	40226;40798	+;+	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002865	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	41224;42577;42789	42521;42725;42835	-;-;-	1494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002866	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	43642;44308;44841	44257;44785;45051	-;-;-	1305	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002867	MIKF01000025.1	45307	45579	-	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002868	MIKF01000025.1	49351	51903	+	2553	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002869	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	52257;52536;52895;53221;53399;53496;53633;53793;53966	52481;52839;53170;53344;53447;53569;53742;53917;54151	-;-;-;-;-;-;-;-;-	1473	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002870	MIKF01000025.1	55350	56456	-	1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002871	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	58042;58160;58316;58733;59181	58107;58265;58677;59130;59841	+;+;+;+;+	1593	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002872	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	60709;60821;60940	60765;60892;63327	+;+;+	2517	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002873	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	63902;64087;64339	64030;64283;64438	+;+;+	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002874	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	65236;66361;66612	66104;66561;67281	+;+;+	1740	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002875	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	67376;67904;68090	67852;68040;68354	-;-;-	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002876	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	68853;69176;69550	69120;69488;69952	+;+;+	984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002877	MIKF01000025.1;MIKF01000025.1	70121;70463	70413;70487	-;-	318	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BHE90_002878	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	71406;71554;71745	71492;71691;72452	-;-;-	933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002879	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	73222;73783;73888;74040	73732;73830;73980;74389	+;+;+;+	1002	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
BHE90_002880	MIKF01000025.1;MIKF01000025.1	74962;76650	76601;76743	+;+	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002881	MIKF01000025.1	76987	83178	-	6192	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_002882	MIKF01000025.1	83434	84936	-	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002883	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	85294;85572;86081;86425	85520;86027;86368;87625	-;-;-;-	2172	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002884	MIKF01000025.1	88861	89928	-	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002885	MIKF01000025.1	91589	92656	-	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002886	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	94909;95483;95787;95968	95422;95738;95906;96694	-;-;-;-	1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002887	MIKF01000025.1	98879	99140	+	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002888	MIKF01000025.1	99223	100131	+	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002889	MIKF01000025.1;MIKF01000025.1	100175;101463	101400;101658	-;-	1422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002890	MIKF01000025.1;MIKF01000025.1	102677;103013	102920;103266	-;-	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002891	MIKF01000025.1	103639	106239	+	2601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002892	MIKF01000025.1;MIKF01000025.1	108106;108919	108858;109428	+;+	1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002893	MIKF01000025.1;MIKF01000025.1	110293;110573	110524;111957	+;+	1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002894	MIKF01000025.1	112287	113033	+	747	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002895	MIKF01000025.1	113203	115704	-	2502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BHE90_002896	MIKF01000025.1;MIKF01000025.1	116625;116847	116792;118061	-;-	1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002897	MIKF01000025.1	118698	119621	+	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002898	MIKF01000025.1	120814	122880	+	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002899	MIKF01000025.1	123578	125416	+	1839	14	25	14	6	12	2	0	0	0	0	0	0	0	0	0	17
BHE90_002900	MIKF01000025.1;MIKF01000025.1	127038;127207	127156;128572	+;+	1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002901	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	128973;129191;129376	129142;129325;129391	-;-;-	321	24	47	48	66	17	30	0	6	0	2	0	2	2	0	0	2
BHE90_002902	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	132036;132094;132617	132039;132565;133067	+;+;+	927	4	6	0	2	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_002903	MIKF01000025.1;MIKF01000025.1	133492;133917	133862;134649	+;+	1104	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
BHE90_002904	MIKF01000025.1	134936	135484	+	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002905	MIKF01000025.1	136753	138714	+	1962	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3
BHE90_002906	MIKF01000025.1;MIKF01000025.1	138868;139845	139781;139887	-;-	957	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002907	MIKF01000025.1	142124	142723	+	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002908	MIKF01000025.1	144141	145301	-	1161	512	1462	845	379	607	32	2	18	0	8	7	2	0	0	0	17
BHE90_002909	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	148364;148781;148892;149791;149918;150202	148726;148834;149730;149857;150148;150657	-;-;-;-;-;-	2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002910	MIKF01000025.1;MIKF01000025.1	153245;153373	153316;153564	+;+	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002911	MIKF01000025.1;MIKF01000025.1	154658;155243	155187;155393	+;+	681	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0
BHE90_002912	MIKF01000025.1;MIKF01000025.1	155610;155912	155859;157110	-;-	1449	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002913	MIKF01000025.1	159045	159857	-	813	14	12	2	6	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_002914	MIKF01000025.1	161657	163396	+	1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002915	MIKF01000025.1;MIKF01000025.1	163970;164260	164119;164718	-;-	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002916	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	165546;165907;166353;167187	165851;166278;167129;167291	+;+;+;+	1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002917	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	167861;168869;169531;169711	168811;169462;169596;170289	-;-;-;-	2190	0	0	6	6	6	0	0	0	0	0	0	0	0	0	0	0
BHE90_002918	MIKF01000025.1;MIKF01000025.1	170507;170653	170591;170885	-;-	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002919	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	171588;171858;172063;172277;172481;172739	171799;172010;172227;172427;172686;172781	-;-;-;-;-;-	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002920	MIKF01000025.1;MIKF01000025.1	173192;173538	173476;173861	+;+	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002921	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	173983;175097;175286;176028;177033;177150	175051;175221;175336;176967;177087;177399	-;-;-;-;-;-	2490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002922	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	177611;177851;178251	177778;178199;178540	+;+;+	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002923	MIKF01000025.1	179067	180821	-	1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002924	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	183227;183387;183730;183958;184281	183327;183675;183910;184220;184766	+;+;+;+;+	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002925	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	185987;186209;186487;187125	186145;186423;187071;187740	+;+;+;+	1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002926	MIKF01000025.1	189405	190673	+	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002927	MIKF01000025.1	191957	192703	+	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002928	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	193788;193972;195539;195623;196097	193904;195445;195572;196047;196248	+;+;+;+;+	2202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002929	MIKF01000025.1	196391	197092	-	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002930	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	198289;198681;198880;199357;199514;199690	198629;198831;199309;199461;199619;200116	+;+;+;+;+;+	1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002931	MIKF01000025.1;MIKF01000025.1	200741;200918	200866;201511	+;+	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002932	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	202268;202514;203242	202438;203175;203440	-;-;-	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002933	MIKF01000025.1	204965	206407	+	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002934	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	206905;206991;207069;207902;208102	206937;207009;207847;208039;208437	-;-;-;-;-	1305	0	8	4	2	4	2	0	0	0	0	0	0	0	0	0	0
BHE90_002935	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	209530;209702;209784;210019;210234;210528	209629;209720;209886;210175;210470;210844	+;+;+;+;+;+	933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002936	MIKF01000025.1;MIKF01000025.1	211335;212898	212845;213354	-;-	1968	4	24	11	6	10	0	0	2	0	0	0	0	0	0	0	0
BHE90_002937	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	214372;214502;214674;215397	214445;214618;215341;215995	+;+;+;+	1458	6	14	14	2	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_002938	MIKF01000025.1;MIKF01000025.1	217281;218193	218137;218568	+;+	1233	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002939	MIKF01000025.1;MIKF01000025.1	220474;221248	221196;221667	+;+	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_002940	MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1;MIKF01000025.1	222616;222677;222845;223251;223449;224094	222624;222780;223204;223391;223919;224274	+;+;+;+;+;+	1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011795	MIKF01000249.1;MIKF01000249.1	119;343	178;655	+;+	373	10	20	2	3	5	0	0	0	0	0	2	0	0	0	0	4
BHE90_011796	MIKF01000249.1;MIKF01000249.1	1119;2597	2522;3127	-;-	1935	12	14	10	8	8	0	0	2	0	0	0	0	0	0	0	2
BHE90_011797	MIKF01000249.1;MIKF01000249.1	4014;4344	4264;4608	-;-	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_011798	MIKF01000249.1	7582	9840	-	2259	3	16	3	0	13	0	0	0	0	0	0	0	0	0	0	1
BHE90_011799	MIKF01000249.1;MIKF01000249.1;MIKF01000249.1	14024;14128;15736	14068;15564;16227	-;-;-	1974	12	36	5	14	12	2	0	4	0	0	0	0	6	0	0	2
BHE90_011800	MIKF01000249.1	17327	20599	+	3273	0	5	2	6	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_011801	MIKF01000249.1;MIKF01000249.1	21634;21916	21696;22437	+;+	585	7	42	21	7	22	0	0	0	0	0	0	0	0	0	0	0
BHE90_011802	MIKF01000249.1;MIKF01000249.1;MIKF01000249.1;MIKF01000249.1;MIKF01000249.1;MIKF01000249.1	22816;24197;24500;25338;26523;28040	24146;24444;25291;26470;27986;28711	-;-;-;-;-;-	5640	15	31	12	4	11	0	0	0	0	2	0	0	0	0	0	3
BHE90_011803	MIKF01000249.1	31689	33359	+	1671	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
